latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,geometry
-28.80165,-60.57458,320.3,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.69,1.79,N,POINT (-60.57458 -28.80165)
-28.80073,-60.57946,319.56,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.62,1.79,N,POINT (-60.57946 -28.80073)
-28.79798,-60.57369,312.08,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.47,1.79,N,POINT (-60.57369 -28.79798)
-28.79706,-60.57858,313.85,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.24,1.79,N,POINT (-60.57858 -28.79706)
-28.79616,-57.50938,324.76,0.39,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.46,3.85,N,POINT (-57.50938 -28.79616)
-28.79432,-60.5728,343.26,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.23,3.04,N,POINT (-60.5728 -28.79432)
-28.7934,-60.57769,316.67,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.23,3.04,N,POINT (-60.57769 -28.7934)
-28.79281,-57.50867,344.42,0.39,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,294.39,3.85,N,POINT (-57.50867 -28.79281)
-28.79157,-60.56703,315.26,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.18,1.69,N,POINT (-60.56703 -28.79157)
-28.79065,-60.57191,312.79,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.1,3.04,N,POINT (-60.57191 -28.79065)
-28.7879,-60.56615,326.84,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.63,1.43,N,POINT (-60.56615 -28.7879)
-28.78423,-60.56526,321.33,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.53,1.43,N,POINT (-60.56526 -28.78423)
-28.78057,-60.56437,314.9,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.79,2.85,N,POINT (-60.56437 -28.78057)
-28.78014,-57.52251,319.78,0.39,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.57,1.21,N,POINT (-57.52251 -28.78014)
-28.77948,-57.52652,317.4,0.39,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,293.12,1.89,N,POINT (-57.52652 -28.77948)
-28.77691,-60.56348,335.92,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.31,2.85,N,POINT (-60.56348 -28.77691)
-28.77599,-60.56836,326.84,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.26,3.44,N,POINT (-60.56836 -28.77599)
-28.77599,-60.54797,319.57,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.32,3.15,N,POINT (-60.54797 -28.77599)
-28.77507,-60.55285,333.46,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.74,3.15,N,POINT (-60.55285 -28.77507)
-28.77416,-60.55772,328.99,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.6,2.73,N,POINT (-60.55772 -28.77416)
-28.77325,-60.54222,327.68,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.92,3.69,N,POINT (-60.54222 -28.77325)
-28.77324,-60.5626,305.84,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.9,2.73,N,POINT (-60.5626 -28.77324)
-28.77233,-60.54708,323.82,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.35,3.15,N,POINT (-60.54708 -28.77233)
-28.77051,-60.53646,337.02,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.39,2.7,N,POINT (-60.53646 -28.77051)
-28.76959,-60.54134,326.23,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.68,2.7,N,POINT (-60.54134 -28.76959)
-28.76684,-60.53558,303.17,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.36,2.7,N,POINT (-60.53558 -28.76684)
-28.75856,-60.57945,317.4,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.38,1.96,N,POINT (-60.57945 -28.75856)
-28.75496,-60.51746,315.17,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.3,1.23,N,POINT (-60.51746 -28.75496)
-28.75489,-60.57856,331.06,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.24,3.08,N,POINT (-60.57856 -28.75489)
-28.7537,-60.51536,314.02,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.28,1.22,N,POINT (-60.51536 -28.7537)
-28.7528,-60.52023,305.76,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.76,1.22,N,POINT (-60.52023 -28.7528)
-28.75131,-60.51657,314.63,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.37,1.42,N,POINT (-60.51657 -28.75131)
-28.75003,-60.51448,314.17,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.62,2.08,N,POINT (-60.51448 -28.75003)
-28.74764,-60.51569,311.47,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.78,1.42,N,POINT (-60.51569 -28.74764)
-28.73906,-60.51181,315.48,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.9,1.51,N,POINT (-60.51181 -28.73906)
-28.7354,-60.51093,307.37,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.48,1.13,N,POINT (-60.51093 -28.7354)
-28.72718,-60.51402,311.88,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,291.77,1.9,N,POINT (-60.51402 -28.72718)
-28.72352,-60.51313,320.5,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.76,1.9,N,POINT (-60.51313 -28.72352)
-28.71986,-60.51225,323.85,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,293.28,3.36,N,POINT (-60.51225 -28.71986)
-28.68714,-59.70271,304.21,0.44,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,291.74,0.9,N,POINT (-59.70271 -28.68714)
-28.68468,-59.70435,322.23,0.44,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,292.98,2.02,N,POINT (-59.70435 -28.68468)
-28.68359,-59.70188,306.27,0.44,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,292.86,0.9,N,POINT (-59.70188 -28.68359)
-28.66668,-66.16495,306.34,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,286.52,0.87,N,POINT (-66.16495 -28.66668)
-28.66612,-66.15829,298.94,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.25,4.17,N,POINT (-66.15829 -28.66612)
-28.66548,-66.16102,320.84,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.49,4.88,N,POINT (-66.16102 -28.66548)
-28.66479,-66.16394,342.84,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,288.98,4.88,N,POINT (-66.16394 -28.66479)
-28.66403,-66.16717,345.94,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.22,8.91,N,POINT (-66.16717 -28.66403)
-28.66385,-66.15405,302.56,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.47,3.5,N,POINT (-66.15405 -28.66385)
-28.66324,-66.15673,367.0,0.32,0.54,2025-01-18,453,N,VIIRS,h,2.0NRT,291.87,3.5,N,POINT (-66.15673 -28.66324)
-28.66258,-66.15962,342.46,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,289.81,9.6,N,POINT (-66.15962 -28.66258)
-28.66209,-66.15282,316.72,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.81,4.17,N,POINT (-66.15282 -28.66209)
-28.66187,-66.16274,344.68,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,290.26,9.6,N,POINT (-66.16274 -28.66187)
-28.66147,-66.15545,367.0,0.32,0.54,2025-01-18,453,N,VIIRS,h,2.0NRT,293.58,4.17,N,POINT (-66.15545 -28.66147)
-28.66108,-66.16619,367.0,0.32,0.55,2025-01-18,453,N,VIIRS,h,2.0NRT,292.81,10.35,N,POINT (-66.16619 -28.66108)
-28.66077,-66.15841,331.58,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,289.53,4.88,N,POINT (-66.15841 -28.66077)
-28.66001,-66.16167,301.26,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.7,4.88,N,POINT (-66.16167 -28.66001)
-28.65969,-66.14904,328.5,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,290.07,2.68,N,POINT (-66.14904 -28.65969)
-28.65916,-66.16527,367.0,0.32,0.54,2025-01-18,453,N,VIIRS,h,2.0NRT,292.74,8.91,N,POINT (-66.16527 -28.65916)
-28.65914,-66.15144,319.28,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,288.97,3.5,N,POINT (-66.15144 -28.65914)
-28.65856,-66.15399,321.02,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,289.4,3.5,N,POINT (-66.15399 -28.65856)
-28.65623,-66.16416,367.0,0.32,0.55,2025-01-18,453,N,VIIRS,h,2.0NRT,290.91,10.35,N,POINT (-66.16416 -28.65623)
-28.65538,-66.14473,348.46,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,290.88,2.14,N,POINT (-66.14473 -28.65538)
-28.65485,-66.147,313.48,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,288.14,2.14,N,POINT (-66.147 -28.65485)
-28.6499,-66.14545,299.74,0.32,0.54,2025-01-18,453,N,VIIRS,n,2.0NRT,287.28,2.14,N,POINT (-66.14545 -28.6499)
-28.54244,-61.01754,308.51,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,293.3,0.79,N,POINT (-61.01754 -28.54244)
-28.32325,-59.89108,303.03,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,291.98,0.78,N,POINT (-59.89108 -28.32325)
-28.32241,-59.89571,310.32,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,292.06,0.78,N,POINT (-59.89571 -28.32241)
-28.31974,-59.89336,325.57,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,293.68,3.07,N,POINT (-59.89336 -28.31974)
-28.31966,-59.89023,309.01,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,293.12,0.82,N,POINT (-59.89023 -28.31966)
-28.31883,-59.89486,303.64,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,293.04,0.82,N,POINT (-59.89486 -28.31883)
-28.15033,-56.81314,313.27,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.32,1.11,N,POINT (-56.81314 -28.15033)
-28.1497,-56.81707,317.63,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.92,1.11,N,POINT (-56.81707 -28.1497)
-28.14907,-56.82101,318.89,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.97,1.36,N,POINT (-56.82101 -28.14907)
-28.14844,-56.82494,327.79,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.87,1.36,N,POINT (-56.82494 -28.14844)
-28.14511,-56.82426,306.27,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,293.25,1.36,N,POINT (-56.82426 -28.14511)
-28.14448,-56.82819,317.73,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,293.76,3.16,N,POINT (-56.82819 -28.14448)
-28.14185,-61.65789,322.3,0.55,0.42,2025-01-18,453,N,VIIRS,n,2.0NRT,292.98,2.49,N,POINT (-61.65789 -28.14185)
-28.14075,-61.66347,311.77,0.55,0.43,2025-01-18,453,N,VIIRS,n,2.0NRT,292.94,2.49,N,POINT (-61.66347 -28.14075)
-28.14051,-56.83145,321.5,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,294.99,2.01,N,POINT (-56.83145 -28.14051)
-28.12309,-63.00634,306.3,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,292.9,1.41,N,POINT (-63.00634 -28.12309)
-28.1216,-62.99205,308.5,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,293.22,2.18,N,POINT (-62.99205 -28.1216)
-28.11889,-63.00523,306.57,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,293.59,1.41,N,POINT (-63.00523 -28.11889)
-28.11739,-62.99094,307.82,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,293.61,1.38,N,POINT (-62.99094 -28.11739)
-28.1132,-62.98981,306.92,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,293.7,1.38,N,POINT (-62.98981 -28.1132)
-28.09635,-58.36145,319.08,0.41,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,294.27,1.95,N,POINT (-58.36145 -28.09635)
-28.08673,-63.01058,320.51,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,292.67,1.36,N,POINT (-63.01058 -28.08673)
-28.08582,-63.01498,306.56,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,292.52,1.36,N,POINT (-63.01498 -28.08582)
-28.08491,-63.01937,307.15,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,292.62,0.98,N,POINT (-63.01937 -28.08491)
-28.03363,-58.80546,325.68,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,293.32,1.64,N,POINT (-58.80546 -28.03363)
-28.02076,-60.3665,306.48,0.48,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,292.95,0.78,N,POINT (-60.3665 -28.02076)
-28.00096,-64.02406,308.66,0.49,0.49,2025-01-18,453,N,VIIRS,n,2.0NRT,284.5,1.36,N,POINT (-64.02406 -28.00096)
-27.99649,-64.02282,306.43,0.49,0.49,2025-01-18,453,N,VIIRS,n,2.0NRT,287.71,1.36,N,POINT (-64.02282 -27.99649)
-27.87598,-62.80301,306.72,0.42,0.45,2025-01-18,453,N,VIIRS,n,2.0NRT,290.56,1.2,N,POINT (-62.80301 -27.87598)
-27.87508,-62.80732,309.07,0.42,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,290.72,1.2,N,POINT (-62.80732 -27.87508)
-27.57591,-57.94577,306.09,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,294.11,0.92,N,POINT (-57.94577 -27.57591)
-27.57522,-57.94983,319.46,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.95,1.43,N,POINT (-57.94983 -27.57522)
-27.5401,-58.64624,315.1,0.42,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.69,3.11,N,POINT (-58.64624 -27.5401)
-27.53665,-58.64547,339.3,0.42,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,295.35,3.11,N,POINT (-58.64547 -27.53665)
-27.46458,-58.74886,306.1,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,293.6,0.55,N,POINT (-58.74886 -27.46458)
-27.46383,-58.75312,306.46,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,294.21,0.65,N,POINT (-58.75312 -27.46383)
-27.40493,-56.6493,308.03,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,293.61,1.89,N,POINT (-56.6493 -27.40493)
-27.40159,-56.64863,338.06,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,294.7,1.89,N,POINT (-56.64863 -27.40159)
-27.39826,-56.64796,336.25,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,294.63,4.18,N,POINT (-56.64796 -27.39826)
-27.22042,-58.69168,331.63,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.42,2.36,N,POINT (-58.69168 -27.22042)
-27.21967,-58.69595,317.52,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.54,3.38,N,POINT (-58.69595 -27.21967)
-27.21694,-58.69092,319.29,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.4,2.36,N,POINT (-58.69092 -27.21694)
-27.18921,-59.59001,333.66,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,293.86,3.51,N,POINT (-59.59001 -27.18921)
-27.18836,-59.5946,329.45,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,295.08,2.73,N,POINT (-59.5946 -27.18836)
-27.18681,-59.53964,306.73,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,293.77,0.94,N,POINT (-59.53964 -27.18681)
-27.18477,-59.59378,306.54,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,294.01,2.73,N,POINT (-59.59378 -27.18477)
-27.18266,-59.56465,309.97,0.45,0.39,2025-01-18,453,N,VIIRS,n,2.0NRT,292.79,0.76,N,POINT (-59.56465 -27.18266)
-27.15742,-59.00978,308.56,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.15,1.39,N,POINT (-59.00978 -27.15742)
-27.15665,-59.01416,308.29,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.72,1.82,N,POINT (-59.01416 -27.15665)
-27.15391,-59.009,320.44,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,296.17,1.39,N,POINT (-59.009 -27.15391)
-27.15314,-59.01337,318.46,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,297.27,1.82,N,POINT (-59.01337 -27.15314)
-27.12041,-61.90118,306.79,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,294.08,2.23,N,POINT (-61.90118 -27.12041)
-27.11717,-61.89622,341.3,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,296.47,5.83,N,POINT (-61.89622 -27.11717)
-27.11638,-61.90017,331.83,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,295.96,2.23,N,POINT (-61.90017 -27.11638)
-27.11559,-61.90413,314.93,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,295.19,2.23,N,POINT (-61.90413 -27.11559)
-27.11314,-61.8952,332.01,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,296.24,3.38,N,POINT (-61.8952 -27.11314)
-27.11235,-61.89915,332.6,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,296.25,2.82,N,POINT (-61.89915 -27.11235)
-27.11156,-61.9031,313.73,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,295.07,2.82,N,POINT (-61.9031 -27.11156)
-27.10198,-58.58372,313.02,0.42,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,294.76,1.1,N,POINT (-58.58372 -27.10198)
-27.09142,-61.89803,306.13,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,293.6,1.49,N,POINT (-61.89803 -27.09142)
-27.08739,-61.89703,310.55,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,293.48,0.97,N,POINT (-61.89703 -27.08739)
-27.08466,-50.50875,299.48,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,288.09,0.33,N,POINT (-50.50875 -27.08466)
-27.08337,-61.89602,305.85,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,293.81,0.97,N,POINT (-61.89602 -27.08337)
-27.08055,-50.50832,300.58,0.39,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,288.52,0.33,N,POINT (-50.50832 -27.08055)
-27.06391,-60.46583,321.05,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.51,2.5,N,POINT (-60.46583 -27.06391)
-26.92219,-58.45081,315.44,0.42,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,296.56,1.77,N,POINT (-58.45081 -26.92219)
-26.86117,-57.73889,318.03,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.41,1.31,N,POINT (-57.73889 -26.86117)
-26.84314,-61.67041,309.13,0.38,0.43,2025-01-18,453,N,VIIRS,n,2.0NRT,293.78,1.27,N,POINT (-61.67041 -26.84314)
-26.84237,-61.67429,312.37,0.38,0.44,2025-01-18,453,N,VIIRS,n,2.0NRT,294.05,1.27,N,POINT (-61.67429 -26.84237)
-26.83112,-58.74452,309.87,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,295.93,1.2,N,POINT (-58.74452 -26.83112)
-26.83036,-58.74881,329.78,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,298.71,3.72,N,POINT (-58.74881 -26.83036)
-26.82763,-58.74375,315.88,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,296.95,2.11,N,POINT (-58.74375 -26.82763)
-26.82687,-58.74805,346.7,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,301.65,4.16,N,POINT (-58.74805 -26.82687)
-26.82655,-58.77034,308.99,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,297.01,1.62,N,POINT (-58.77034 -26.82655)
-26.82338,-58.74729,311.63,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,296.29,4.16,N,POINT (-58.74729 -26.82338)
-26.82306,-58.76958,307.98,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,296.81,1.53,N,POINT (-58.76958 -26.82306)
-26.8198,-61.1498,304.68,0.54,0.42,2025-01-18,453,N,VIIRS,n,2.0NRT,293.55,1.33,N,POINT (-61.1498 -26.8198)
-26.81912,-58.75084,312.5,0.43,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,294.92,1.03,N,POINT (-58.75084 -26.81912)
-26.71207,-53.94321,304.02,0.41,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,291.95,0.58,N,POINT (-53.94321 -26.71207)
-26.69353,-61.38483,311.68,0.56,0.43,2025-01-18,453,N,VIIRS,n,2.0NRT,293.66,2.71,N,POINT (-61.38483 -26.69353)
-26.65528,-62.45345,321.92,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,294.45,3.24,N,POINT (-62.45345 -26.65528)
-26.65109,-62.45239,328.85,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,295.26,3.24,N,POINT (-62.45239 -26.65109)
-26.59359,-58.93975,325.52,0.44,0.38,2025-01-18,453,N,VIIRS,n,2.0NRT,300.96,4.29,N,POINT (-58.93975 -26.59359)
-26.59117,-60.43963,311.15,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.3,1.23,N,POINT (-60.43963 -26.59117)
-26.58954,-60.44083,317.37,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.37,1.78,N,POINT (-60.44083 -26.58954)
-26.58928,-60.44979,334.6,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.32,5.29,N,POINT (-60.44979 -26.58928)
-26.58856,-60.4459,308.93,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.92,1.78,N,POINT (-60.4459 -26.58856)
-26.58759,-60.45098,333.45,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.8,4.8,N,POINT (-60.45098 -26.58759)
-26.5874,-60.43875,309.51,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.69,1.8,N,POINT (-60.43875 -26.5874)
-26.58646,-60.44381,310.97,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.97,1.06,N,POINT (-60.44381 -26.58646)
-26.58577,-60.43995,314.44,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.69,1.61,N,POINT (-60.43995 -26.58577)
-26.58551,-60.4489,305.9,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.05,1.06,N,POINT (-60.4489 -26.58551)
-26.5848,-60.44501,305.56,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.97,1.61,N,POINT (-60.44501 -26.5848)
-26.5827,-60.44292,305.12,0.5,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,294.72,1.06,N,POINT (-60.44292 -26.5827)
-26.57387,-56.55819,332.39,0.39,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,294.21,2.56,N,POINT (-56.55819 -26.57387)
-26.4624,-60.46052,306.19,0.51,0.41,2025-01-18,453,N,VIIRS,n,2.0NRT,295.19,1.36,N,POINT (-60.46052 -26.4624)
-26.46208,-52.22988,320.33,0.47,0.4,2025-01-18,453,N,VIIRS,n,2.0NRT,290.46,1.39,N,POINT (-52.22988 -26.46208)
-26.4526,-55.71725,303.24,0.38,0.36,2025-01-18,453,N,VIIRS,n,2.0NRT,292.95,0.63,N,POINT (-55.71725 -26.4526)
-26.43332,-69.48148,333.07,0.56,0.69,2025-01-18,453,N,VIIRS,n,2.0NRT,282.25,5.58,N,POINT (-69.48148 -26.43332)
-26.43215,-69.47993,339.38,0.56,0.69,2025-01-18,453,N,VIIRS,n,2.0NRT,281.95,5.54,N,POINT (-69.47993 -26.43215)
-26.22346,-58.11527,328.0,0.41,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,296.1,2.71,N,POINT (-58.11527 -26.22346)
-26.21341,-57.49471,310.45,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.48,1.21,N,POINT (-57.49471 -26.21341)
-26.08026,-62.25592,318.54,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,294.41,3.98,N,POINT (-62.25592 -26.08026)
-26.0794,-62.26019,314.63,0.43,0.46,2025-01-18,453,N,VIIRS,n,2.0NRT,294.04,3.98,N,POINT (-62.26019 -26.0794)
-26.06063,-57.65153,315.75,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,292.59,1.61,N,POINT (-57.65153 -26.06063)
-26.05791,-57.64678,328.97,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.53,1.61,N,POINT (-57.64678 -26.05791)
-26.05723,-57.65083,313.29,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.69,1.61,N,POINT (-57.65083 -26.05723)
-26.05451,-57.64607,312.79,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.25,0.73,N,POINT (-57.64607 -26.05451)
-26.04908,-57.63659,305.24,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,292.05,1.84,N,POINT (-57.63659 -26.04908)
-26.04568,-57.63588,331.08,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.75,1.84,N,POINT (-57.63588 -26.04568)
-26.04227,-57.63517,310.2,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.33,1.57,N,POINT (-57.63517 -26.04227)
-26.03887,-57.63446,319.36,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.48,1.57,N,POINT (-57.63446 -26.03887)
-26.03819,-57.63849,325.4,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,293.38,1.57,N,POINT (-57.63849 -26.03819)
-26.03478,-57.63779,345.98,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,295.07,6.47,N,POINT (-57.63779 -26.03478)
-26.03069,-57.64112,329.47,0.4,0.37,2025-01-18,453,N,VIIRS,n,2.0NRT,294.38,3.79,N,POINT (-57.64112 -26.03069)
-25.93336,-60.87144,312.7,0.54,0.42,2025-01-18,453,N,VIIRS,n,2.0NRT,295.12,2.41,N,POINT (-60.87144 -25.93336)
-25.92947,-60.87051,319.88,0.54,0.42,2025-01-18,453,N,VIIRS,n,2.0NRT,295.68,3.49,N,POINT (-60.87051 -25.92947)
